mode_confidence,key_confidence,tempo,energy,tempo_confidence,time_signature,valence,name,echoprint_version,mode,explicit,track_number,code_version,speechiness,duration,popularity,artist_names,start_of_fade_out,liveness,acousticness,instrumentalness,time_signature_confidence,key,danceability,end_of_fade_in,num_samples,loudness
0.593,0.555,120.002,0.555,0.837,4,0.0611,BLACK PARADE,4.12,1,1,17,3.15,0.05,281.27292,51,Beyoncé,277.90222,0.217,0.00337,6.42e-06,1.0,1,0.824,0.0,6202068,-5.817
0.668,0.717,127.967,0.517,0.2,4,0.511,cowboy like me,4.12,1,1,11,3.15,0.0347,275.04,69,Taylor Swift,263.25623,0.123,0.768,0.000155,0.646,0,0.604,0.0,6064632,-9.014
0.505,0.441,99.872,0.346,0.042,4,0.154,Heathens / Trees - Livestream Version,4.12,1,0,17,3.15,0.0379,259.70172,53,Twenty One Pilots,246.3463,0.0746,0.715,6.37e-05,0.944,5,0.473,0.10481,5726423,-8.429
0.326,0.436,170.12,0.899,0.121,4,0.668,Everybody Loves Me,4.12,1,0,4,3.15,0.0847,218.97333,6,OneRepublic,208.27719,0.0902,0.0509,0.0,1.0,4,0.575,0.11782,4828362,-5.749
0.297,0.264,129.957,0.563,0.771,4,0.353,Homecoming,4.12,1,1,6,3.15,0.49,213.88493,77,Lil Uzi Vert,213.88495,0.244,0.000592,0.0,0.919,9,0.929,0.0,4716163,-7.428
0.385,0.384,116.991,0.799,0.808,4,0.501,Fashion!,4.12,0,0,10,3.15,0.0485,239.85333,56,Lady Gaga,233.85977,0.118,0.00286,0.0,1.0,4,0.606,0.23211,5288766,-4.737
0.675,0.814,128.031,0.931,0.836,4,0.267,Byte,4.12,0,0,13,3.15,0.0329,285.0893,23,Martin Garrix,270.04807,0.0593,0.000636,0.821,0.698,7,0.597,0.24404,6286219,-4.026
0.535,0.367,139.989,0.564,0.432,4,0.318,44 BullDog,4.12,1,1,4,3.15,0.4,150.85715,58,Pop Smoke,136.30113,0.112,0.0287,1.65e-06,1.0,8,0.8,0.0,3326400,-5.817
0.512,0.377,113.474,0.707,0.683,4,0.219,Stadium Arcadium,4.12,1,0,4,3.15,0.0318,314.77332,63,Red Hot Chili Peppers,303.94922,0.156,0.0236,2.69e-06,0.98,9,0.491,0.35429,6940752,-3.925
0.516,0.375,109.608,0.777,0.765,4,0.574,Lady Madonna - Remastered 2015,4.12,1,0,20,3.15,0.0294,136.82668,65,The Beatles,129.48608,0.215,0.141,0.343,1.0,2,0.65,0.0,3017028,-4.984
0.316,0.22,91.054,0.666,0.411,4,0.877,"Long Tall Sally - Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963",4.12,1,0,27,3.15,0.0485,113.97333,28,The Beatles,110.50376,0.126,0.267,0.000226,1.0,7,0.593,0.10735,2513112,-10.766
0.766,0.77,69.679,0.271,0.009,4,0.0459,Overture,4.12,0,0,1,3.15,0.0294,77.4,39,Ellie Goulding,73.96717,0.316,0.955,0.954,0.925,5,0.254,4.22603,1706670,-12.922
0.441,0.405,116.188,0.947,0.591,4,0.283,Master of Puppets (Live),4.12,1,0,11,3.15,0.0612,505.36,35,Metallica,505.36,0.965,4.95e-05,0.0174,0.811,1,0.326,0.0,11143188,-7.177
0.529,0.544,132.98,0.572,0.885,4,0.259,Cold,4.12,0,1,5,3.15,0.0415,268.93332,62,Post Malone,243.59474,0.104,0.647,4.72e-06,0.976,4,0.67,0.13859,5929980,-7.312
0.422,0.577,111.869,0.674,0.483,4,0.329,Lotta That (feat. A$AP Ferg & Danny Seth),4.12,1,1,7,3.15,0.194,288.86667,55,G-Eazy,282.16888,0.0916,0.0333,1.87e-06,1.0,9,0.712,0.08721,6369510,-8.188
0.552,0.363,142.977,0.601,0.697,4,0.749,Got The Guap (feat. Young Thug),4.12,1,1,13,3.15,0.198,176.7562,61,Lil Uzi Vert,173.30794,0.0928,0.21,0.0,1.0,8,0.837,0.0,3897474,-5.628
0.811,1.0,127.088,0.91,0.925,4,0.747,"Back in Time - featured in ""Men In Black 3""",4.12,1,0,4,3.15,0.0466,207.44,48,Pitbull,203.80734,0.165,0.00211,1.01e-06,0.956,0,0.727,0.07533,4574052,-4.516
0.335,0.319,133.951,0.885,0.478,4,0.413,Celebrity Skin,4.12,0,0,1,3.15,0.0533,159.65115,74,Doja Cat,154.1979,0.279,2.24e-05,9.93e-05,0.991,11,0.475,0.0,3520308,-4.735
0.328,0.086,130.019,0.599,0.655,4,0.113,Unkiss Me,4.12,1,0,4,3.15,0.0333,238.2,40,Maroon 5,228.6527,0.14,0.00784,0.0,0.843,6,0.532,0.27252,5252310,-6.543
0.521,0.44,86.961,0.575,0.517,4,0.205,Scared of Lonely,4.12,1,0,8,3.15,0.0519,222.92,46,Beyoncé,218.20372,0.131,0.0546,0.0,0.964,1,0.534,0.23796,4915386,-6.706
0.622,0.594,75.013,0.199,0.385,4,0.486,wanna grow old (i won't let go),4.12,0,0,20,3.15,0.0366,131.21451,27,XXXTENTACION,125.93923,0.116,0.835,2.05e-06,1.0,4,0.74,0.0,2893280,-8.575
0.368,0.306,163.099,0.67,0.051,4,0.235,Fighting Demons,4.12,0,1,14,3.15,0.257,200.62894,73,Juice WRLD,184.61604,0.098,0.0813,0.0,0.968,7,0.707,0.18567,4423868,-6.328
0.549,0.503,78.039,0.393,0.097,4,0.598,Hands On,4.12,0,0,9,3.15,0.529,203.17401,61,Kanye West,200.03992,0.282,0.558,0.0,1.0,1,0.514,0.0,4479987,-8.72
0.352,0.192,87.148,0.554,0.181,4,0.331,My Blood,4.12,0,0,2,3.15,0.0288,234.18484,50,Ellie Goulding,229.5989,0.212,0.552,0.0,0.656,9,0.475,0.418,5163776,-6.464
0.604,0.519,175.938,0.443,0.548,3,0.576,Suffer,4.12,0,0,10,3.15,0.0498,210.68,40,Charlie Puth,204.52136,0.0742,0.75,0.0,1.0,3,0.58,0.27197,4645494,-7.323
0.312,0.294,99.039,0.792,0.315,4,0.745,Dance with Me (feat. Thomas Rhett & Young Thug),4.12,0,0,5,3.15,0.13,170.15787,59,Diplo,156.67664,0.101,0.0264,0.0,1.0,6,0.73,0.0,3751981,-5.33
0.454,0.464,167.518,0.831,0.135,4,0.281,Helter Skelter - Remastered 2009,4.12,1,0,6,3.15,0.0894,269.78668,66,The Beatles,267.47647,0.811,0.000606,0.846,0.998,9,0.166,0.31297,5948796,-8.469
0.407,0.194,139.872,0.486,0.544,4,0.318,Leanin',4.12,0,1,5,3.15,0.0298,206.49333,64,Lil Peep,195.90675,0.103,0.19,0.0,0.335,2,0.501,0.0,4553178,-6.6
0.362,0.092,116.039,0.826,0.765,4,0.239,Follow,4.12,1,0,14,3.15,0.0449,175.32645,57,Kygo,165.80789,0.136,0.356,6.98e-06,0.924,0,0.63,0.19746,3865948,-4.798
0.625,0.545,89.719,0.785,0.134,4,0.79,Cool,4.12,0,0,3,3.15,0.0664,209.58327,67,Dua Lipa,206.45442,0.0931,0.133,1.55e-06,0.978,5,0.469,0.21497,4621311,-4.015
0.668,0.618,99.988,0.716,0.042,4,0.163,Let Me Love You,4.12,1,0,13,3.15,0.0349,205.94667,86,DJ Snake,199.16336,0.135,0.0863,2.63e-05,1.0,8,0.649,0.14526,4541124,-5.371
0.494,0.382,117.089,0.731,0.824,4,0.81,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,4.12,1,0,4,3.15,0.0559,144.77333,53,The Beatles,133.25351,0.081,0.0207,0.000464,0.844,2,0.523,0.35615,3192252,-8.613
0.64,0.758,120.041,0.974,0.718,4,0.766,Body Heat,4.12,1,0,10,3.15,0.0903,207.73334,13,Selena Gomez,201.96716,0.0849,0.189,0.0,1.0,1,0.74,0.22626,4580520,-3.585
0.334,0.271,115.03,0.736,0.668,4,0.347,Love In The Sky,4.12,0,1,4,3.15,0.0514,267.92,48,The Weeknd,258.53677,0.6,0.16,0.000156,1.0,9,0.645,0.0,5907636,-6.862
0.375,0.157,113.979,0.614,0.553,4,0.161,Life Of The Party,4.12,1,0,1,3.15,0.0314,214.53333,40,Shawn Mendes,205.52562,0.111,0.0663,0.0,0.724,10,0.667,0.58,4730460,-4.995
0.262,0.0,77.547,0.193,0.058,4,0.268,Palace,4.12,0,0,9,3.15,0.0328,187.15678,58,Sam Smith,183.72209,0.117,0.74,4.2e-06,0.3,6,0.345,0.0,4126807,-10.236
0.715,0.863,107.189,0.586,0.408,4,0.373,Bang Me Box,4.12,0,0,9,3.15,0.0286,221.70667,44,Miley Cyrus,211.64407,0.0972,0.00109,6.88e-05,1.0,1,0.755,0.10703,4888632,-4.512
0.488,0.484,127.959,0.6,0.798,4,0.168,Feel So Close - Benny Benassi Remix,4.12,0,0,17,3.15,0.055,320.06668,0,Calvin Harris,313.62613,0.0908,0.0345,3.69e-05,0.987,4,0.66,0.0,7057470,-3.439
0.56,0.462,109.981,0.552,0.076,4,0.47,Fear,4.12,1,0,8,3.15,0.0254,226.90668,9,OneRepublic,221.94212,0.106,0.381,0.712,1.0,7,0.542,0.28522,5003292,-11.531
0.582,0.618,142.181,0.773,0.547,4,0.792,Tranquility Base Hotel & Casino,4.12,0,1,1,3.15,0.0296,211.96762,39,Arctic Monkeys,203.36617,0.226,0.0402,0.00894,0.996,9,0.589,0.081,4673886,-6.638
0.763,0.617,105.037,0.637,0.37,4,0.267,God Is,4.12,1,0,8,3.15,0.0256,203.14104,64,Kanye West,198.90213,0.187,0.34,0.0,1.0,1,0.656,0.0,4479260,-3.867
0.413,0.366,148.704,0.473,0.069,4,0.452,FEAR.,4.12,1,0,12,3.15,0.275,460.57333,28,Kendrick Lamar,456.603,0.557,0.599,1.09e-05,1.0,1,0.618,0.0,10155642,-7.081
0.563,0.627,113.374,0.457,0.06,4,0.488,I Don't Know Why I'm Moaning - Speech / Mono,4.12,1,0,4,3.15,0.322,82.01333,44,The Beatles,77.42694,0.0771,0.916,0.0,0.679,2,0.582,0.20825,1808394,-14.507
0.753,0.849,135.529,0.931,0.925,4,0.846,Trouble,4.12,1,0,1,3.15,0.0488,192.76,0,P!nk,187.2341,0.367,0.00908,0.0,1.0,7,0.573,0.06472,4250358,-2.723
0.556,0.592,139.81,0.574,0.478,4,0.0794,m y . l i f e (with 21 Savage & Morray),4.12,0,0,3,3.15,0.102,218.80159,58,J. Cole,212.10268,0.113,0.053,0.0,0.981,7,0.647,0.11025,4824575,-7.029
0.459,0.256,127.986,0.766,0.833,4,0.6,We Found Love,4.12,1,0,3,3.15,0.0383,215.22667,81,Rihanna,209.43237,0.108,0.025,0.00138,1.0,1,0.734,0.15093,4745748,-4.485
0.447,0.422,119.913,0.914,0.72,4,0.515,Ave Mary A,4.12,1,0,11,3.15,0.0417,195.94667,0,P!nk,190.81578,0.0755,0.00329,7.28e-06,1.0,5,0.613,0.24943,4320624,-4.175
0.393,0.161,99.059,0.522,0.211,4,0.616,Loyal (feat. Lil Wayne & Tyga),4.12,0,1,3,3.15,0.049,264.94666,77,Chris Brown,261.20706,0.188,0.0168,1.37e-06,1.0,10,0.841,0.07361,5842074,-5.963
0.745,1.0,148.345,0.464,0.284,5,0.0596,Art Deco,4.12,0,0,7,3.15,0.0533,295.06668,71,Lana Del Rey,289.518,0.111,0.544,0.215,0.217,11,0.282,0.0,6506220,-11.112
0.096,0.278,126.022,0.871,0.748,4,0.387,So What,4.12,1,0,1,3.15,0.0432,215.16,1,P!nk,212.31166,0.34,0.00024,1.16e-06,1.0,11,0.533,0.37111,4744278,-3.047
0.739,0.881,149.983,0.496,0.337,4,0.265,Daylight,4.12,1,0,18,3.15,0.0563,293.45334,75,Taylor Swift,261.14902,0.0772,0.808,0.000173,0.828,0,0.557,0.21497,6470646,-9.602
0.463,0.676,129.101,0.557,0.688,4,0.292,Here Comes The Sun - 2019 Mix,4.12,1,0,7,3.15,0.0428,185.70667,57,The Beatles,180.97052,0.136,0.038,0.000228,0.878,9,0.569,0.20245,4094832,-10.208
0.575,0.253,120.037,0.7,0.786,4,0.472,Pull Up,4.12,0,1,28,3.15,0.0581,142.79446,34,Chris Brown,134.65253,0.21,0.181,0.0,0.769,6,0.742,0.3424,3148618,-4.712
0.433,0.251,128.686,0.429,0.116,4,0.16,Dope,4.12,0,1,12,3.15,0.0348,221.54668,52,Lady Gaga,209.22922,0.082,0.667,0.0,1.0,0,0.339,0.31347,4885104,-6.497
0.47,0.285,115.014,0.709,0.728,4,0.323,Tiny (feat. BEAM & Shenseea),4.12,0,1,4,3.15,0.0539,202.43478,22,Major Lazer,190.2527,0.099,0.0129,0.0,1.0,5,0.699,0.0,4463687,-7.753
0.365,0.197,99.943,0.876,0.03,4,0.781,Galway Girl,4.12,1,0,6,3.15,0.1,170.82668,82,Ed Sheeran,162.10431,0.327,0.0735,0.0,0.98,9,0.624,0.11601,3766728,-3.374
0.498,0.435,127.986,0.69,0.727,4,0.673,The Night Is Still Young,4.12,0,0,13,3.15,0.0558,227.56,35,Nicki Minaj,223.6546,0.127,0.00213,0.00264,1.0,1,0.655,0.0,5017698,-6.15
0.297,0.0,174.996,0.422,0.036,4,0.12,U With Me?,4.12,1,0,3,3.15,0.157,297.37332,31,Drake,295.24753,0.134,0.34,8.8e-06,0.984,2,0.43,0.0,6557082,-11.352
0.824,0.895,100.177,0.335,0.1,4,0.236,Time After Time - Live,4.12,1,0,6,3.15,0.0251,206.14667,27,P!nk,206.14667,0.601,0.828,0.0,0.893,2,0.564,0.0,4545534,-7.462
0.316,0.153,125.017,0.718,0.289,4,0.0817,Hope There's Someone,4.12,0,0,9,3.15,0.0449,381.28,48,Avicii,368.5123,0.0801,0.0131,0.00447,0.952,6,0.403,0.1571,8407224,-7.231
0.519,0.458,94.979,0.745,0.479,4,0.716,ALMAS GEMELAS,4.12,1,0,1,3.15,0.0571,235.41103,83,Myke Towers,216.3229,0.293,0.182,0.000189,0.975,7,0.793,0.11592,5190813,-4.579
0.663,0.686,92.938,0.449,0.262,4,0.117,No Guidance (feat. Drake),4.12,0,0,11,3.15,0.183,260.64,51,Chris Brown,253.06848,0.157,0.141,0.0,0.93,1,0.698,0.0,5747112,-6.752
0.315,0.181,120.012,0.891,0.697,3,0.462,Burning in the Skies,4.12,0,0,3,3.15,0.0387,253.16,43,Linkin Park,247.47829,0.314,0.0417,0.00521,0.381,9,0.607,0.0,5582178,-4.56
0.733,0.81,100.073,0.559,0.026,4,0.347,Boomerang,4.12,1,0,2,3.15,0.152,187.8,64,Imagine Dragons,181.41751,0.121,0.139,0.00928,1.0,2,0.429,2.24073,4140990,-7.493
0.598,0.647,97.058,0.367,0.107,4,0.316,Lucy In The Sky With Diamonds - Take 1,4.12,1,0,3,3.15,0.0503,238.86667,35,The Beatles,220.48508,0.108,0.787,3.45e-05,0.857,2,0.418,0.48902,5267010,-12.36
0.259,0.52,87.953,0.439,0.0,4,0.174,Partition,4.12,0,0,6,3.15,0.236,319.46667,41,Beyoncé,309.5162,0.31,0.0275,0.0679,0.84,11,0.447,0.29596,7044240,-11.522
0.561,0.611,129.971,0.816,0.755,4,0.5,Man On The Moon,4.12,0,0,2,3.15,0.0367,178.62544,80,Alan Walker,167.88608,0.197,0.0557,1.02e-06,0.952,4,0.668,0.0,3938691,-5.648
0.394,0.38,70.58,0.811,0.029,4,0.26,03’ Adolescence,4.12,1,1,4,3.15,0.59,264.21332,68,J. Cole,259.42493,0.274,0.395,0.0,0.933,1,0.528,0.15787,5825904,-6.181
0.0,0.0,186.76,0.992,0.282,4,0.0367,"Hardwired - Live In São Paulo, Brazil - March 25th, 2017",4.12,1,1,1,3.15,0.166,233.44865,40,Metallica,233.44867,0.425,3.57e-05,0.00207,0.995,1,0.125,2.83864,5147543,-7.485
0.756,0.539,92.05,0.913,0.38,4,0.338,Courage,4.12,1,0,8,3.15,0.109,259.44,23,P!nk,248.72635,0.111,0.00153,0.0,1.0,0,0.511,0.07678,5720652,-4.657
0.562,0.528,82.073,0.511,0.176,4,0.472,Good or Bad (feat. A.E.),4.12,0,1,4,3.15,0.535,200.54659,31,Tyga,193.01587,0.0971,0.378,0.0,1.0,5,0.73,0.0,4422052,-8.396
0.663,0.65,84.996,0.289,0.462,4,0.407,The A Team,4.12,1,0,1,3.15,0.0367,258.37332,34,Ed Sheeran,253.79991,0.18,0.669,0.0,1.0,9,0.642,0.0,5697132,-9.918
0.435,0.437,119.981,0.598,0.745,4,0.501,Loveeeeeee Song,4.12,0,1,5,3.15,0.0319,256.32,46,Rihanna,248.52898,0.0971,0.508,0.0,0.98,5,0.71,0.21456,5651856,-7.598
0.352,0.484,89.129,0.292,0.217,3,0.483,An Introduction to Make It up as We Go,4.12,1,0,9,3.15,0.943,78.94667,4,Jason Derulo,78.94666,0.304,0.609,0.0,0.551,9,0.654,0.53995,1740774,-17.411
0.635,0.759,89.995,0.451,0.699,4,0.202,Lighter,4.12,1,0,15,3.15,0.0565,319.10666,41,Miley Cyrus,303.92017,0.0928,0.269,2.83e-05,0.981,11,0.667,0.12304,7036302,-8.659
0.643,0.928,170.38,0.907,0.132,4,0.225,Compton,4.12,0,1,12,3.15,0.415,248.09332,56,Kendrick Lamar,240.24525,0.383,0.0815,0.0,0.687,1,0.342,0.19723,5470458,-4.432
0.55,0.624,119.006,0.927,0.816,4,0.478,Free Woman,4.12,1,0,5,3.15,0.0781,191.46667,65,Lady Gaga,183.60017,0.187,0.0228,7.15e-05,1.0,0,0.731,0.20286,4221840,-3.634
0.542,0.546,97.063,0.608,0.858,4,0.578,No Long Talk,4.12,0,1,2,3.15,0.234,149.56857,64,Drake,149.56857,0.533,0.0671,0.0,1.0,10,0.913,0.0,3297987,-6.839
0.601,0.599,122.149,0.716,0.796,4,0.212,I'm Not Dead,4.12,1,0,6,3.15,0.0347,226.22667,0,P!nk,213.05469,0.121,0.00204,0.0,0.673,8,0.585,0.27846,4988298,-5.944
0.58,0.585,97.515,0.769,0.0,3,0.416,Hello,4.12,1,0,6,3.15,0.17,255.55882,0,Beyoncé,251.48952,0.138,0.206,1.54e-06,1.0,6,0.33,0.27302,5635072,-5.755
0.512,0.58,132.004,0.823,0.286,4,0.151,Up In Flames,4.12,0,1,1,3.15,0.0669,305.93332,41,Nicki Minaj,295.20108,0.0622,0.407,0.0,1.0,8,0.65,3.99964,6745830,-2.238
0.532,0.644,89.209,0.83,0.03,4,0.28,Jodeci Freestyle (feat. J. Cole),4.12,1,0,11,3.15,0.323,254.02222,26,Drake,249.55066,0.0897,0.00999,0.0,0.995,2,0.393,0.0,5601190,-2.956
0.593,0.5,172.036,0.942,0.583,4,0.495,Marilyn Monroe,4.12,1,1,15,3.15,0.0483,196.42667,39,Nicki Minaj,188.76082,0.247,0.282,0.0,1.0,7,0.532,0.0,4331208,-3.505
0.494,0.565,105.018,0.552,0.712,4,0.425,Goddamn (feat. A Boogie wit da Hoodie),4.12,0,0,12,3.15,0.279,211.03983,26,Tyga,211.03983,0.12,0.0691,0.0,0.975,0,0.951,0.12181,4653428,-5.969
0.107,0.0,94.416,0.891,0.226,4,0.323,Walkin' On Down The Road,4.12,0,0,10,3.15,0.121,229.70667,40,Red Hot Chili Peppers,215.42892,0.176,0.000262,6.07e-05,1.0,11,0.582,0.14989,5065032,-6.073
0.539,0.588,122.003,0.689,0.197,4,0.306,Rumble (feat. Tayy Floss),4.12,1,1,25,3.15,0.203,204.59016,51,Pop Smoke,197.1142,0.123,0.186,0.000115,0.937,1,0.812,0.0,4511213,-7.138
0.517,0.35,128.04,0.772,0.874,4,0.796,Whip It,4.12,1,1,12,3.15,0.189,195.81332,36,Nicki Minaj,195.81334,0.364,0.0424,0.000115,1.0,6,0.775,0.09279,4317684,-5.259
0.679,0.685,86.891,0.209,0.073,1,0.336,Wake Me Up,4.12,1,0,5,3.15,0.406,229.61333,17,Ed Sheeran,218.9932,0.139,0.902,0.0,0.411,9,0.616,1.56073,5062974,-13.43
0.551,0.574,80.386,0.351,0.111,4,0.063,Don't Let Me Be Misunderstood,4.12,0,0,14,3.15,0.0327,181.89705,56,Lana Del Rey,172.06567,0.107,0.316,5.93e-06,0.667,9,0.327,0.0,4010830,-10.488
0.601,0.426,182.995,0.365,0.465,3,0.0486,Èkó,4.12,1,0,3,3.15,0.0322,157.86667,19,Coldplay,147.62666,0.184,0.722,0.00194,1.0,7,0.341,0.0,3480960,-13.871
0.313,0.106,100.005,0.734,0.42,4,0.63,Kama Sutra (feat. Kid Ink),4.12,1,0,15,3.15,0.041,216.16649,10,Jason Derulo,210.19864,0.0693,0.38,0.0,1.0,11,0.81,0.19138,4766471,-6.052
0.544,0.541,119.937,0.878,0.819,4,0.669,DJ Got Us Fallin' in Love,4.12,0,0,22,3.15,0.0975,222.16,0,Pitbull,215.63211,0.0815,0.0312,0.0,1.0,7,0.666,0.38331,4898628,-2.84
0.732,0.586,159.966,0.866,0.7,4,0.479,Perfect,4.12,1,0,7,3.15,0.101,100.2912,42,Logic,100.2912,0.264,0.00769,9.93e-05,0.709,0,0.768,0.0,2211421,-5.182
0.723,0.827,87.46,0.651,0.022,4,0.368,Be the One,4.12,0,0,4,3.15,0.0499,202.91457,67,Dua Lipa,197.07938,0.056,0.117,1.32e-05,1.0,7,0.661,0.0,4474266,-3.771
0.531,0.572,120.094,0.472,0.249,4,0.162,Girl Of My Dreams,4.12,1,0,12,3.15,0.0361,202.0,56,Chris Brown,194.38585,0.111,0.0381,0.0,1.0,10,0.357,0.0,4454100,-6.154
0.392,0.111,139.496,0.579,0.38,4,0.211,The Unforgiven - Remastered 2021,4.12,1,0,4,3.15,0.0257,387.16,49,Metallica,364.85516,0.216,0.0179,0.00861,1.0,7,0.526,7.27365,8536878,-9.489
0.6,0.542,119.989,0.712,0.805,4,0.144,High Rise (feat. Amtrac & Leon Bridges),4.12,0,0,2,3.15,0.0367,210.0,48,Diplo,199.49425,0.15,0.072,0.00358,1.0,6,0.698,0.0,4630500,-7.827
0.514,0.515,90.018,0.732,0.278,4,0.456,Bed (feat. Ariana Grande),4.12,1,1,6,3.15,0.195,189.53333,51,Nicki Minaj,177.85905,0.125,0.0356,6.46e-05,1.0,7,0.755,0.0,4179210,-6.293
0.505,0.344,100.971,0.616,0.958,4,0.962,Certified,4.12,0,0,12,3.15,0.0933,246.65334,1,Calvin Harris,244.51193,0.0638,0.000862,0.761,1.0,4,0.757,0.0,5438706,-6.055
0.552,0.603,122.921,0.636,0.869,4,0.218,Get Back - Remastered 2015,4.12,1,0,22,3.15,0.0376,191.77333,60,The Beatles,180.1346,0.0959,0.186,0.0256,0.819,7,0.703,0.0,4228602,-7.579
0.315,0.311,191.955,0.759,0.139,4,0.46,Pull-Up,4.12,1,1,4,3.15,0.155,186.97333,52,Jason Derulo,182.1025,0.0611,0.00258,2.63e-06,1.0,1,0.643,0.26118,4122762,-4.693
0.35,0.339,166.154,0.827,0.181,4,0.655,SKIN TO BONE (feat. Cody B. Ware and Ryu) - Nick Catchdubs Remix,4.12,1,0,11,3.15,0.282,234.18668,36,Linkin Park,231.36363,0.369,0.062,0.0,0.859,9,0.433,0.0,5163816,-3.816
0.667,0.648,121.017,0.728,0.832,4,0.851,Really Don't Care,4.12,1,0,8,3.15,0.0852,201.6,44,Demi Lovato,197.72372,0.185,0.123,0.0,1.0,7,0.706,0.17374,4445280,-3.602
0.562,0.666,140.032,0.513,0.569,4,0.607,SMASH! - feat. PnB Rock,4.12,0,1,13,3.15,0.433,109.55615,62,XXXTENTACION,106.69569,0.138,0.153,0.0,1.0,6,0.819,0.0,2415713,-9.005
0.234,0.0,85.574,0.337,0.0,3,0.0978,Impossible Year,4.12,1,0,11,3.15,0.0313,202.54668,59,Panic! At The Disco,197.42766,0.11,0.474,0.000294,0.333,10,0.174,0.20884,4466154,-8.767
0.569,0.382,153.858,0.323,0.017,4,0.0355,Dead In The Water,4.12,1,0,12,3.15,0.0357,283.50085,12,Ellie Goulding,260.73108,0.0725,0.554,0.00328,0.339,4,0.209,0.2937,6251194,-10.126
0.541,0.46,75.954,0.787,0.05,4,0.296,Lost In Paradise - Album Version (Edited),4.12,1,0,14,3.15,0.0458,215.76,0,Rihanna,209.04346,0.168,0.0669,0.0,0.911,11,0.478,0.18005,4757508,-3.698
0.726,0.688,120.039,0.483,0.344,4,0.107,Up with the Birds,4.12,1,0,14,3.15,0.035,225.65306,13,Coldplay,213.50168,0.363,0.714,0.00463,0.523,2,0.365,0.0,4975650,-7.876
0.477,0.482,110.962,0.673,0.874,4,0.779,Say So,4.12,0,1,5,3.15,0.159,237.89333,86,Doja Cat,232.67557,0.0904,0.264,3.35e-06,0.998,11,0.787,0.0,5245548,-4.583
0.54,0.566,93.361,0.502,0.213,4,0.362,"Magic - Live at the Enmore Theatre, Sydney",4.12,0,0,2,3.15,0.0424,292.14667,54,Coldplay,292.14667,0.729,0.18,0.0887,1.0,6,0.5,0.0,6441834,-11.775
0.717,0.643,124.947,0.555,0.271,4,0.103,Don't Say A Word,4.12,0,0,1,3.15,0.0452,247.4098,9,Ellie Goulding,232.22858,0.0707,0.791,7.11e-06,0.756,2,0.418,12.93351,5455386,-7.662
0.274,0.142,104.469,0.75,0.583,4,0.839,Sexy Dirty Love,4.12,0,0,3,3.15,0.259,213.17332,9,Demi Lovato,208.57906,0.0551,0.00096,1.91e-05,1.0,11,0.511,0.24948,4700472,-4.448
0.406,0.358,121.765,0.794,0.72,4,0.492,Of Wolf and Man - Remastered 2021,4.12,1,0,9,3.15,0.0366,256.57333,43,Metallica,254.23528,0.0833,0.00104,0.0409,0.927,5,0.609,0.0,5657442,-6.864
0.497,0.398,144.994,0.579,0.594,4,0.502,Wasted (feat. Lil Uzi Vert),4.12,1,1,4,3.15,0.202,258.47528,83,Juice WRLD,250.20662,0.0952,0.0381,0.0,1.0,0,0.742,0.24127,5699380,-5.024
0.411,0.33,84.865,0.524,0.152,4,0.56,I Don't Even Know Your Name,4.12,1,0,5,3.15,0.0422,180.4,33,Shawn Mendes,174.16707,0.099,0.0127,0.0,1.0,3,0.626,0.16494,3977820,-5.944
0.664,0.633,177.861,0.818,0.341,4,0.435,Hell Of A Life - Album Version (Edited),4.12,0,0,10,3.15,0.116,327.82666,30,Kanye West,316.2732,0.174,0.00142,0.00032,1.0,10,0.456,0.08712,7228578,-5.503
0.451,0.377,95.159,0.426,0.452,4,0.107,4 Gold Chains - (feat. Clams Casino),4.12,1,1,1,3.15,0.0435,209.10667,57,Lil Peep,198.21713,0.181,0.853,0.00037,0.622,8,0.313,0.2732,4610802,-9.049
0.422,0.343,139.96,0.58,0.703,4,0.198,44 More,4.12,1,0,13,3.15,0.228,188.6,37,Logic,174.29478,0.103,0.0636,0.0,1.0,1,0.826,0.0,4158630,-7.106
0.368,0.175,120.019,0.575,0.424,4,0.209,Sign of the Times,4.12,1,0,1,3.15,0.0302,340.70667,72,Harry Styles,331.9873,0.109,0.0259,0.0,0.896,5,0.518,0.51515,7512582,-4.616
0.555,0.552,180.118,0.869,0.044,4,0.48,Wet Dreamz - Live,4.12,0,1,3,3.15,0.461,265.88,43,J. Cole,262.4958,0.327,0.0548,0.0,0.97,6,0.44,0.0,5862654,-6.923
0.187,0.012,103.045,0.557,0.553,4,0.439,Picture Me Rollin',4.12,0,1,8,3.15,0.0505,193.61333,54,Chris Brown,188.81886,0.587,0.0112,0.0,0.962,11,0.768,0.42358,4269174,-6.157
0.498,0.602,169.91,0.691,0.454,4,0.832,Rapapam,4.12,0,0,9,3.15,0.0771,209.31918,32,Farruko,205.65334,0.261,0.0969,0.0,1.0,11,0.671,0.0,4615488,-6.047
0.562,0.361,115.696,0.913,0.818,4,0.453,Behind the Mask,4.12,0,0,9,3.15,0.0382,301.73334,46,Michael Jackson,294.07492,0.363,0.00586,0.0024,0.995,5,0.756,3.01859,6653220,-2.567
